0.12339225,-0.17025001757962896
0.123402218,-0.17025001757962896
0.123410113,-0.16984893997056344
0.136711399,-0.17040716516478197
0.13672949,-0.17201588871710324
0.150092347,-0.16984893997056344
0.150126332,-0.17087999202657278
0.150144859,-0.17201588871710324
0.163391089,-0.17255659708487628
0.163408273,-0.1724701013020005
0.163454508,-0.17292729458600778
0.176734998,-0.17214468230712873
0.176768794,-0.1705070025526258
0.177849157,-0.17002864100229065
0.190073938,-0.167270924149966
0.190084276,-0.16665406657119855
0.203421533,-0.1652557914924703
0.203429453,-0.16344115572442175
0.203436942,-0.16919964447790617
0.216765967,-0.16696101742697075
0.216777929,-0.1695339658786379
0.230097212,-0.16919964447790617
0.230107874,-0.16919964447790617
0.230131462,-0.16987267108338433
0.243407215,-0.16919409871706578
0.243417503,-0.16694834847444892
0.243425048,-0.16754055492702294
0.256694102,-0.16754055492702294
0.256706049,-0.16754055492702294
0.270098732,-0.16754055492702294
0.270108775,-0.16754055492702294
0.270115851,-0.16986909193954436
0.283398966,-0.16919409871706578
0.283412923,-0.16986909193954436
0.283422086,-0.16994793917893244
0.296690325,-0.16826630804761733
0.29670759,-0.16826630804761733
0.310073791,-0.1662858880742668
0.310087881,-0.1662858880742668
0.310094626,-0.16571749095871535
0.323383794,-0.16747836759890689
0.323433303,-0.16283856279870842
0.323451204,-0.16753987621950772
0.336816827,-0.1686572761160344
0.336829167,-0.17088875517700144
0.350082301,-0.16948217090475357
0.350164693,-0.16948217090475357
0.350175487,-0.16902699404061122
0.363385058,-0.17334844526336735
0.36339687,-0.17141293559375906
0.363404365,-0.17141293559375906
0.376686801,-0.17308108369603534
0.3766985,-0.17501548142808993
0.390069895,-0.17308108369603534
0.390080882,-0.1723835780958494
0.390124428,-0.17647114109237078
0.40340064,-0.1723835780958494
0.403412945,-0.17189801691816373
0.403427706,-0.17049232441180992
0.416742855,-0.17189801691816373
0.416761359,-0.17189801691816373
0.430099202,-0.17049232441180992
0.430112377,-0.17049232441180992
0.430126536,-0.17243360224419524
0.443439638,-0.1709589684928396
0.443456246,-0.1709589684928396
0.443496314,-0.1700013092908084
0.456741725,-0.16838927101611192
0.456761099,-0.1701102607325498
0.47009156,-0.17321087712016145
0.470103357,-0.17501490444673934
0.470135946,-0.17466495125771872
0.483405767,-0.1773651764449579
0.483417052,-0.17604449229549735
0.483463455,-0.17604449229549735
0.49672327,-0.17604449229549735
0.496876976,-0.17604449229549735
0.51007654,-0.17556897136099878
0.510101156,-0.17604449229549735
0.510189809,-0.17556897136099878
0.523426263,-0.17604449229549735
0.523437301,-0.17604449229549735
0.523463874,-0.17556897136099878
0.536703855,-0.17604449229549735
0.536744274,-0.1785607255836532
0.550009203,-0.1785607255836532
0.550018652,-0.1785607255836532
0.550027851,-0.17729236686031338
0.563422632,-0.18238398937240313
0.5634435,-0.18111891330896443
0.563452951,-0.17998682797023713
0.576728558,-0.18211474553275775
0.576738964,-0.1809827321670482
0.590076067,-0.18211474553275775
0.5900865,-0.18211474553275775
0.5901922,-0.1809827321670482
0.603400805,-0.1830682106217314
0.603412115,-0.1830682106217314
0.603554032,-0.18513669009935782
0.616709889,-0.1807847410394961
0.616720939,-0.18513669009935782
0.630069797,-0.18358386885514152
0.630086452,-0.18305727252847567
0.630216038,-0.18305727252847567
0.643404699,-0.1858961402746682
0.643447796,-0.1847633028911599
0.65676728,-0.1847633028911599
0.656780853,-0.1847633028911599
0.656788526,-0.1847633028911599
0.670075397,-0.18206282312210906
0.670087735,-0.182747055352185
0.670139478,-0.18407462978405656
