0.126803058,-0.5698347578216825,0.465801257350558,-0.48920513037927005,-0.467969953992289
0.126822462,-0.5692444828935048,0.46653241124094846,-0.48760415760004056,-0.4696279521580542
0.126851107,-0.5696445494543774,0.4666742544973543,-0.48782600669160736,-0.468770748513149
0.140141927,-0.5693748252769211,0.4643707035253553,-0.49137616236273257,-0.4676768383295412
0.14021141,-0.56916039444873,0.46501367280434036,-0.4905897319792621,-0.46812438985006943
0.140221154,-0.5691925364028906,0.4647262212427121,-0.49111645518166946,-0.4678183656532791
0.153476006,-0.5685329834986328,0.46463167583021814,-0.4912098254558008,-0.4686155779154469
0.153502221,-0.5686336822850987,0.4649709819481668,-0.4909230412063238,-0.46845735017158296
0.166818104,-0.5698231051371716,0.46633046898297287,-0.4897002350066083,-0.4669381140841097
0.16683736,-0.5691197471705922,0.4594502595215754,-0.49293234987793433,-0.47119621268623957
0.166845969,-0.5699762574810116,0.4611373778736401,-0.49054428766043034,-0.47100497500502514
0.180163631,-0.5708650723546466,0.46152971680104526,-0.4894892637746321,-0.4706417430747506
0.180183213,-0.5703608222673244,0.46139017513225616,-0.4896125800746691,-0.4712612440532251
0.180193865,-0.5701932877990349,0.4606765194886674,-0.49046080937846437,-0.4712801220129661
0.193484676,-0.5700249874612681,0.4617946405045552,-0.4901958184394485,-0.470664724889734
0.193495576,-0.5708650723546466,0.46152971680104526,-0.4894892637746321,-0.4706417430747506
0.206844464,-0.5701199799836187,0.4614018059923023,-0.48995876157815293,-0.4711814871186291
0.206876689,-0.5703054460095964,0.46163261471360406,-0.4897631158442693,-0.4709343028947769
0.206887802,-0.5704188932647726,0.46147928241095276,-0.48937465129716745,-0.4713508340714376
0.220113406,-0.57079706798714,0.4612649660903797,-0.48878682959313047,-0.4717125962397244
0.220121948,-0.57079706798714,0.4612649660903797,-0.48878682959313047,-0.4717125962397244
0.220141051,-0.5706247454593396,0.46132089806675364,-0.4892068204633087,-0.4714309235598866
0.233487693,-0.5706247454593396,0.46132089806675364,-0.4892068204633087,-0.4714309235598866
0.233510542,-0.5706247454593396,0.46132089806675364,-0.4892068204633087,-0.4714309235598866
0.246800987,-0.5706247454593396,0.46132089806675364,-0.4892068204633087,-0.4714309235598866
0.246807828,-0.5706247454593396,0.46132089806675364,-0.4892068204633087,-0.4714309235598866
0.246853654,-0.5701485302081846,0.4610083341216247,-0.48947402572926885,-0.4720351125798106
0.260181456,-0.571112538193724,0.4601308552328721,-0.4893227731526754,-0.471882706246757
0.260193223,-0.5712329597815855,0.46064790633928004,-0.4888496315955447,-0.4717228526723163
0.260201812,-0.5702567226536719,0.46002749084894734,-0.4901798144298432,-0.4721289309680559
0.273485914,-0.5700793744828564,0.4604658332331445,-0.4902897899985471,-0.47180148901558383
0.273517776,-0.5699566958466467,0.4599437145268598,-0.49076721033602255,-0.4719625934179592
0.286816382,-0.5699566958466467,0.4599437145268598,-0.49076721033602255,-0.4719625934179592
0.286828217,-0.5699566958466467,0.4599437145268598,-0.49076721033602255,-0.4719625934179592
0.286838124,-0.5704338511291371,0.4602574307882125,-0.4905003730143436,-0.47135729862070097
0.300168978,-0.5706840041149523,0.46036333514522493,-0.4894769984503534,-0.47201444372955703
0.300178946,-0.5707474156584965,0.4609546125912316,-0.4900196095879049,-0.47079615001541
0.300222311,-0.570608777866515,0.46020217742999425,-0.4900772255664168,-0.47163957795280254
0.313482084,-0.5711981432154998,0.46151694942414395,-0.48892149725726664,-0.4708402660150366
0.313551517,-0.5701353575094311,0.4616336400373681,-0.49037940421590687,-0.47049771139113394
0.326821477,-0.5704635245794216,0.461674683177651,-0.48976071025020984,-0.4707040479244353
0.32683481,-0.5704635245794216,0.461674683177651,-0.48976071025020984,-0.4707040479244353
0.326851051,-0.5705870084059353,0.4621961849164703,-0.4892796405900348,-0.4705428628627911
0.340166417,-0.5698080296521508,0.46228607662691557,-0.49045086553096506,-0.4701790522776979
0.340178236,-0.5704635245794216,0.461674683177651,-0.48976071025020984,-0.4707040479244353
0.340220444,-0.569925942842676,0.462471064846259,-0.49079172239756474,-0.4694980501353396
0.353489882,-0.5704598347555961,0.4631428528844248,-0.48936097255402256,-0.4696808632397911
0.353511902,-0.5702853831536383,0.4631979424504563,-0.4897817299942562,-0.4693997282006084
0.366851729,-0.5699180083776292,0.4633380254672319,-0.4894946547762178,-0.47000672423755274
0.366859299,-0.5708888306290743,0.46179986676595225,-0.4899420735955895,-0.46987614393451693
0.366874526,-0.5703968647487263,0.4627823506281785,-0.48922900842466266,-0.47024981653127973
0.380126891,-0.5712491986852266,0.46144522706733826,-0.4896423241446016,-0.47009897875291334
0.380138853,-0.5715464975040706,0.4612404861000189,-0.4891763835190512,-0.47042351235909724
0.380148412,-0.571068941276893,0.4609271373247652,-0.48944520488165616,-0.47103060389409873
0.393479333,-0.5708280813150998,0.4615845667733037,-0.4886734173923869,-0.4714798833809026
0.393488997,-0.5704602995891407,0.4605221247836784,-0.4905123120832081,-0.4710542334723034
0.406849194,-0.5713610274112005,0.46038056605395644,-0.48998552610407814,-0.47064901462126313
0.406861337,-0.5706607107758893,0.46147456715565904,-0.4896976195746461,-0.470726904296089
0.406870788,-0.5708878583639662,0.46104891832284156,-0.4899396946865836,-0.47061666317328665
0.420146714,-0.570881771433914,0.46158726268693484,-0.4887506700439264,-0.4713321382011542
