0.203495257,1.515986241301181,0.010773941737784338,-3.3506668006973706,-0.07946044189080993,-0.06784302511567453,-0.6841108026762969,-0.7218557832276914
0.203505718,1.5180740057591944,0.004644460692371627,-3.350521373832053,-0.07724032477084006,-0.07008831237577039,-0.6846451364583204,-0.7213754901724756
0.21681458,1.51747415611516,0.0049034953112915515,-3.3506008961206457,-0.07737863216161307,-0.06999885598291672,-0.6844355538945497,-0.7215682088416463
0.216817697,1.518263186761944,0.004147333477166046,-3.3477818649306075,-0.07607546931578411,-0.06933706097359853,-0.6847905574181323,-0.7214338413291201
0.216820434,1.518263186761944,0.004147333477166046,-3.3477818649306075,-0.07607546931578411,-0.06933706097359853,-0.6847905574181323,-0.7214338413291201
0.230406214,1.5179487700321332,0.004184794814213553,-3.3494064289138374,-0.0766852562746462,-0.06986770904135559,-0.6846219789568491,-0.7214780804935187
0.230416626,1.5193767768750064,0.0036139247869294453,-3.347510020927562,-0.07575617689149335,-0.06947866174079932,-0.6851820460537478,-0.7210820209872746
0.243658948,1.5187070503245506,0.0021392814316063737,-3.347187811556231,-0.07515837890446841,-0.06987495874526169,-0.6848975745798411,-0.7213764762975373
0.243693856,1.517905921218192,0.0038148535034349044,-3.3457545323742366,-0.07524261802881835,-0.06874942799284316,-0.6847195291437921,-0.7216448094401637
0.243712508,1.517905921218192,0.0038148535034349044,-3.3457545323742366,-0.07524261802881835,-0.06874942799284316,-0.6847195291437921,-0.7216448094401637
0.256872174,1.5160451471594099,0.00447472728451551,-3.34691224990669,-0.07595021705907605,-0.06883696370363436,-0.6840320400092833,-0.7222140992790727
0.256876212,1.5151962758662718,0.00471536034335393,-3.3469141674518954,-0.07606234262710232,-0.068718409441384,-0.6837341477271821,-0.722495616228713
0.256881184,1.5138735001126238,0.005129626722983134,-3.348592490746084,-0.07685585663936466,-0.0690916218599401,-0.6832134925183178,-0.7228684864689534
0.270196648,1.5138735001126238,0.005129626722983134,-3.348592490746084,-0.07685585663936466,-0.0690916218599401,-0.6832134925183178,-0.7228684864689534
0.270202827,1.5138735001126238,0.005129626722983134,-3.348592490746084,-0.07685585663936466,-0.0690916218599401,-0.6832134925183178,-0.7228684864689534
0.271122025,1.5138735001126238,0.005129626722983134,-3.348592490746084,-0.07685585663936466,-0.0690916218599401,-0.6832134925183178,-0.7228684864689534
0.283777822,1.5138735001126238,0.005129626722983134,-3.348592490746084,-0.07685585663936466,-0.0690916218599401,-0.6832134925183178,-0.7228684864689534
0.28378488,1.5138735001126238,0.005129626722983134,-3.348592490746084,-0.07685585663936466,-0.0690916218599401,-0.6832134925183178,-0.7228684864689534
0.296893464,1.5152931460823487,0.004504041945383265,-3.3476946009019755,-0.07626871845157548,-0.06906527286712578,-0.6837345431405126,-0.7224404094359467
0.296899786,1.514505472177215,0.006537231598180113,-3.344487210308191,-0.07583133675979287,-0.06720391644210089,-0.6836327002986652,-0.7227583088850807
